word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,word_14,word_15,Label
230,780,1,1,168,1,1,1,1,1314,1,1349,1,1,1008,1
0,0,0,0,0,0,0,1,285,1,1,1,1,1,1,1
0,0,0,0,0,8,1441,1,181,1,1,136,1,4,1,0
0,0,0,0,0,0,0,104,1,624,213,1,1,1,436,1
0,0,0,0,0,0,0,0,0,0,26,96,1,676,1,1
0,0,110,325,145,1318,847,1,696,1,150,416,15,48,64,1
0,0,0,0,0,0,0,0,0,0,0,0,1,340,1,1
0,0,0,0,0,0,0,581,1248,1416,1,1,18,10,11,0
0,0,0,0,0,0,719,1,1,1,23,117,89,1,2,0
0,0,0,0,0,0,0,6,1,576,1,588,46,1047,5,0
0,0,0,0,0,0,0,8,1,1446,19,1,239,4,2,0
0,0,0,0,0,0,0,0,1,1,569,1,896,1176,295,1
0,0,0,0,0,0,246,1,1,13,1,777,1,4,2,0
0,0,0,0,520,667,25,269,1,1,32,549,114,6,11,0
0,0,0,0,0,0,97,69,1,1200,1263,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,317,88,171,1,1,1
0,0,0,0,1366,1,1,1,1,347,1,1,7,2,16,0
0,0,1,177,25,96,1,1,1,1,1,1,1,1,123,0
0,0,0,0,0,0,0,442,1,1,3,119,1,1,2,0
0,0,0,0,0,0,0,0,283,151,69,440,1,662,804,1
0,0,0,0,0,0,0,9,1,218,1,304,837,4,2,0
0,0,0,0,0,0,0,1,1,422,1,42,155,1,90,0
0,0,0,0,0,0,1,53,1,1452,185,1,106,276,1,0
0,0,0,0,0,0,56,558,688,501,1041,1,1,1,1082,1
0,0,97,69,39,35,3,31,212,887,84,1,66,1,1,1
0,0,0,1,96,243,1,1,1143,1,215,1,1,7,2,0
0,0,0,0,0,132,289,253,1,1,1,15,1,1,1,0
0,0,0,0,0,0,0,0,0,0,41,1,1,796,1,1
0,0,0,0,0,0,1,1,415,1,1152,1,1,1,644,1
0,0,0,0,0,0,0,0,0,1,1356,1,1440,290,187,1
0,0,0,0,0,0,0,1,1,330,1,1,24,137,16,0
0,0,0,0,932,1231,1232,1233,1,48,284,145,1,933,30,1
0,0,0,0,0,130,52,495,496,831,1,1,1,7,2,0
0,0,0,0,0,0,0,0,0,0,83,1,612,1,5,0
0,0,0,0,0,0,0,0,333,609,1,1367,1,1,2,0
0,391,916,1,1,916,1421,1,122,1422,1,910,1,1,681,1
0,0,0,0,0,0,0,0,1,1,1,623,17,1,1,1
0,0,0,0,0,0,0,0,360,682,1,1,13,7,2,0
0,0,0,1,1378,1,78,140,22,934,278,191,1,274,713,1
0,0,0,0,0,0,0,0,6,26,1,777,7,382,5,0
0,0,0,0,0,0,0,0,0,184,243,1,146,78,1,1
0,0,0,0,0,0,0,0,1,773,1,24,1,268,20,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,170,1
0,0,0,0,0,60,1,120,1,1,1463,1464,3,927,33,1
0,0,0,0,0,0,32,1,1,93,313,514,555,152,30,1
0,147,958,1,812,128,1,61,1,1112,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,340,1,190,944,42,1,0
0,0,0,0,0,0,0,0,97,230,1,1,269,1,1,1
28,689,1,1,1,1,1,65,475,11,3,256,1,7,2,0
0,0,0,0,1095,196,457,733,995,1096,1097,996,997,1098,418,1
0,0,0,0,0,0,0,0,0,1,1,131,1,1,1,1
0,0,0,0,0,1,1,84,465,1,1,3,1,1,16,0
0,0,0,0,0,0,0,0,1,1,1,79,238,1,1,0
0,0,0,0,0,0,0,0,0,17,1,1,3,584,1,1
0,0,0,0,0,0,0,450,58,86,1,1,686,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,346,1,38,1,1
0,0,0,0,0,0,0,613,1,1,265,1,1,1,1,1
0,0,0,0,0,0,0,1,926,1,1,1,1,526,1,1
0,0,0,0,0,0,0,991,1,1,1,1,1,122,249,0
0,0,0,0,0,0,0,1,1,254,3,1456,1,7,2,0
0,0,0,0,0,0,0,0,1,1,1,382,18,10,11,0
0,0,0,0,0,0,0,512,1,547,1,1,1072,46,2,0
0,0,0,0,0,0,82,1,266,1,411,1444,95,48,64,1
0,0,0,0,0,0,178,147,1,1,13,7,20,19,1,0
0,0,0,0,1216,1,1197,1,1,657,88,171,1144,7,2,1
0,0,0,0,0,0,127,94,1475,82,1,364,1129,1,122,1
0,0,0,0,0,0,1,77,678,1,1,243,763,131,229,1
0,0,0,0,495,240,1,1,1,1443,1,88,171,115,276,1
0,0,0,0,0,1,1,1,1,65,1,475,11,7,2,0
0,0,0,0,0,0,0,1,62,1,605,1,134,1,90,0
0,0,0,0,0,0,0,0,0,898,1,1109,1,1,1,1
0,0,0,0,80,1,318,188,235,1,1,1,95,48,64,1
0,0,0,0,0,17,909,80,1,257,879,1401,386,131,229,1
0,0,0,0,0,1,1332,1,1081,74,1,289,1,91,2,0
0,0,0,0,0,0,0,0,1,374,1,1,185,214,14,0
0,0,0,0,0,1111,1259,1,1,1,1,1,1,31,1,0
0,0,0,0,0,0,0,0,1,1014,1,216,1,1,2,0
0,0,0,0,1,13,1,1,1,1,1,1044,96,939,1254,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,1371,21,1,1,1,468,1
0,0,0,0,0,0,0,150,1,1,1,1,1220,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,26,1,195,1,1089,1,1,191,1210,249,1
0,0,0,0,0,1,1,1,62,1,560,1,1,114,2,0
0,0,0,0,0,0,0,184,424,293,1,1,1,1,204,1
0,0,0,0,0,0,0,245,844,1,1014,1,1203,1,33,0
0,0,0,209,399,26,1,1,1,20,19,1,95,48,64,1
1,1,1,1,536,53,1,40,1,1,1,63,1,1,320,0
0,0,0,0,0,0,0,0,0,1,1,1,117,1420,54,0
0,0,0,0,0,0,0,1,1,35,1059,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
0,0,0,0,0,0,0,0,442,141,340,1,11,7,2,0
0,0,0,0,0,0,0,273,481,604,1,12,948,544,258,1
0,0,0,0,0,0,0,41,853,1,1,1,14,7,2,0
0,0,0,0,0,0,0,0,1,1,71,1,1,1,1,1
0,0,0,0,0,0,0,1,225,19,569,1,1,1,527,1
0,0,0,0,0,0,0,105,299,1,26,282,1,1,5,0
0,0,0,0,0,665,1,84,1,103,111,160,914,7,2,0
0,0,223,1,150,121,237,266,1466,1,249,1,517,1018,1,1
0,0,0,0,0,0,0,0,0,1,380,1,1,1,2,0
0,0,0,0,0,0,0,0,0,568,97,1147,128,97,1,1
0,0,0,0,0,0,600,1,1,1,107,438,769,1,331,0
0,0,0,0,0,0,0,0,0,1,104,792,533,343,2,0
0,0,0,0,0,0,848,1192,1,1383,1,1,24,38,271,1
0,0,507,112,152,19,454,164,952,578,63,499,347,642,1054,1
0,0,0,0,0,0,0,0,0,515,744,1,860,1204,292,1
0,0,0,0,0,27,1,1,1,110,1,1,1,1,670,1
0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
0,0,0,0,0,0,160,1014,1,245,1,103,1,4,2,0
0,0,0,0,0,1,1,1,1,1380,1,1,1,1,2,0
0,0,0,0,0,0,0,0,263,353,1,568,1,1,1,1
0,672,1303,74,304,82,328,493,1,368,1,1,1092,50,1,1
0,0,0,0,1014,1,405,404,470,74,695,1199,1399,1,123,0
0,0,0,0,0,0,0,0,0,37,328,321,1,108,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,919,45,0
0,0,0,0,0,0,0,0,8,1,1,729,1,4,2,0
0,0,885,1121,17,433,1,3,1,1,1,1,433,110,1,1
0,0,0,1394,516,31,263,140,1,106,1,1,1,41,133,1
0,0,0,0,0,1,833,1,704,1,1,1,1,1,1,1
0,0,0,0,130,1205,1,172,1,548,745,1113,717,7,2,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,935,1
0,0,0,0,6,1,1,1,1,1,1,1,1,1,5,0
0,0,0,0,0,0,0,267,1182,56,621,421,455,1295,231,1
0,0,0,0,0,0,0,27,1,653,945,1,131,1,2,0
0,0,0,0,0,0,0,21,1068,148,211,651,367,187,553,1
0,0,0,0,512,141,380,1,1,226,1,1,1,1,2,0
0,0,0,0,0,0,0,0,1173,48,284,145,429,274,1,1
0,0,0,0,0,0,0,9,1,1,13,7,2,16,34,0
0,0,0,0,0,0,0,1461,1,1,1,1,65,29,57,0
0,0,0,0,0,0,0,51,39,252,193,1,574,401,1,1
0,0,0,0,0,0,0,1019,594,1,1,1,1,1391,524,1
0,0,0,0,0,0,0,1,1136,316,167,536,53,1,126,0
0,0,0,0,0,0,0,0,252,887,84,1473,1,332,339,1
0,0,0,0,0,0,0,749,95,65,1,905,679,1,173,1
0,0,0,0,0,0,0,1,36,1,1334,1,1,1,2,0
0,0,0,0,0,0,0,0,245,1,1,1,289,947,1,0
0,0,0,0,0,0,600,1,119,1,104,1,1,114,2,0
120,1,1426,712,1,1,1,158,489,1,109,3,1,33,1,1
0,0,0,0,0,0,0,105,1,1,87,1,3,1,5,0
0,0,0,0,0,0,299,1,1,300,26,185,723,105,14,0
0,0,0,1007,1,1,512,1,1,549,692,1004,1,116,1028,1
0,0,0,0,0,27,1,254,1,722,1,1,1262,1,1,1
0,0,0,0,0,0,0,0,1,1,279,1,139,62,125,1
0,0,0,0,0,0,0,1,1,3,1,26,185,1,2,0
0,0,0,0,0,0,0,0,67,15,23,1,1,1,1004,0
0,0,0,0,0,0,0,1,1,1,1313,1,1,1408,331,0
0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1
0,0,0,0,0,0,0,0,0,0,0,309,1,1,1,1
0,0,0,1,558,349,1,124,3,556,78,1,1,1,1,0
0,0,0,0,0,0,0,0,1,537,462,1,482,7,2,0
0,0,0,0,0,0,0,0,0,0,23,117,1,1,1,0
0,0,0,0,0,0,0,0,184,156,1,138,712,1,427,1
0,0,0,0,0,1,1,23,1,1,1,1,201,111,2,0
0,0,459,1,1,1,62,52,205,436,1,12,1,259,1,1
1,1186,1,107,222,425,78,1,1,1,755,1,1,1,251,1
0,0,0,0,0,0,0,1,1,1,1,1,36,1,2,1
70,349,1,1,865,49,1,1,1,1102,55,31,22,180,126,1
0,0,0,0,0,0,0,306,1,965,1,1,1,278,191,1
0,0,0,0,0,0,44,718,319,1,1,532,366,1,1,1
0,0,0,0,0,208,1,1,1,305,89,71,1,152,30,1
0,0,0,132,58,56,1,1,983,3,1,362,17,91,2,0
0,0,0,0,0,0,0,0,8,41,1,1,359,4,2,0
0,0,0,0,0,0,0,105,1,1,1,671,1,1000,5,0
0,0,0,0,0,0,1,1,780,1060,168,714,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,45,1
0,0,0,0,0,0,0,1,1,655,1,516,28,1305,1,0
0,0,0,0,97,230,1,1,101,189,1,889,902,1,1,1
0,0,0,0,0,0,0,0,107,1052,35,71,1,1243,497,1
377,378,1417,1418,1,3,353,1,1090,1,1419,395,587,35,680,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,292,1
0,0,0,0,0,0,0,0,8,722,119,1,1,4,2,0
0,0,0,0,0,0,0,0,0,1105,1103,1,191,1,133,1
0,0,0,0,0,0,0,0,0,0,162,734,3,1,1,1
0,0,0,0,0,0,1,1,1,1,1,90,39,1038,1158,1
0,0,0,0,0,0,790,1,374,355,1125,1,1,4,2,0
0,0,0,0,0,0,1,1,1,1,1,1,1,242,2,0
0,0,0,0,9,1027,316,224,1,1,1,1,1,4,2,0
0,0,0,0,0,0,0,0,626,265,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,1,1,1,214,11,0
0,653,1239,31,212,560,373,1,1,1,3,1,1,114,2,0
0,0,0,0,0,0,0,0,0,0,0,252,556,1,1,1
0,0,0,1,1,121,1156,1282,1,1,1,99,810,976,136,1
0,0,0,0,0,0,0,0,575,6,40,1,1,1,5,0
0,0,0,0,0,0,77,399,1,208,223,116,1,215,1,1
0,0,0,0,0,0,0,1,1220,1482,1310,1,1,1,1460,0
0,0,0,0,0,0,0,186,1,1,1,1,1,1,2,0
0,0,0,0,0,0,0,0,8,1,1,1,1,4,2,0
0,0,0,0,0,0,0,0,1,1,17,1,1,1,54,1
0,0,0,0,0,0,0,17,1,1,341,1,1,152,98,1
0,0,0,0,0,0,0,1,1,1,1138,990,142,1,45,1
0,0,0,1,755,1089,1,1,1069,74,1,1,1,181,123,0
0,0,0,0,0,0,0,0,0,0,1,1,1,576,1,1
73,428,272,498,100,412,1242,136,75,759,313,152,1,429,1,1
0,0,0,0,0,0,0,1,1,1,75,1,1316,1176,1,1
0,0,0,0,0,0,394,492,584,1,1,104,1,1,1,1
0,0,0,0,0,0,0,0,0,299,1,1200,1,1,1,1
0,0,0,0,0,9,1,3,1,1181,469,1,1,4,2,0
0,0,0,0,0,0,0,0,0,0,9,1,1,4,2,0
0,0,0,0,0,0,0,0,0,321,1,1,1,1,1,1
0,0,0,0,161,525,486,1,1,1,1,374,1181,1,1,1
0,1,1,1,755,1089,1,108,1,1,1,3,1069,332,1,1
0,0,0,0,0,0,0,464,1,192,1,702,806,1207,250,1
0,0,0,0,0,0,0,9,1,1,1,1,1,4,2,0
0,0,0,0,0,0,0,158,519,76,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1142,1393,1,1,1,1,2,1
0,0,0,0,0,0,97,69,1,1200,1263,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,23,715,1316,0
0,0,0,0,0,0,0,8,930,1,49,1,1,4,2,0
0,0,0,0,0,0,0,0,6,1,1,1,216,1,5,0
0,0,0,0,631,393,701,1,1,47,1,486,1221,212,1,1
0,0,0,0,0,0,0,0,1,1,17,1,54,1,1,1
0,0,0,0,3,302,1,1,151,113,486,1221,1,1,43,0
0,0,0,0,0,0,0,21,1068,148,211,651,367,187,553,1
0,0,0,0,0,0,0,186,124,305,1,1,96,343,2,0
0,0,0,0,0,0,653,1,1,406,1,32,1,224,2,0
0,0,110,325,145,1318,847,1,696,1,150,416,15,48,64,1
0,0,0,0,0,0,1,1,1,31,22,1,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1,30,880,1,1,1
0,0,0,0,435,1,1,1,21,1,1,1,288,1,5,0
0,0,0,0,0,0,1,1,415,1,1152,1,1,1,644,1
0,0,0,0,0,0,0,283,248,76,347,444,613,48,64,1
0,0,0,0,0,0,0,0,0,0,0,1256,71,27,125,1
0,0,0,0,0,0,0,0,1,176,1,1261,346,1,64,1
0,0,0,0,0,0,0,245,1,1,1,506,1072,46,2,0
0,0,0,0,0,0,1,568,1,1490,1,1,13,7,2,0
0,0,0,0,0,0,0,0,0,83,1,3,673,1,5,0
0,0,0,0,0,1,1,755,1089,1,1,1,24,1323,16,0
0,0,0,0,0,0,0,0,8,1407,1,1,1,4,2,0
0,0,0,0,0,0,0,1,204,1,536,360,1,1,259,1
0,0,0,0,0,0,0,0,1,1,1,1,1208,636,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,29,57,1
0,0,0,0,0,0,0,6,1,1,807,29,557,239,5,0
0,0,0,0,0,0,1,1,195,1,1,1,37,7,2,1
0,0,0,0,434,370,1,1,3,1,1,1,1144,124,54,1
0,312,431,1337,145,1,1,1,1,324,326,726,973,33,1008,1
0,0,0,0,0,0,0,451,1,108,1257,1,1,1,16,1
0,0,0,0,0,0,0,118,76,1,1,100,1,396,14,0
0,0,0,0,0,0,1,1,1400,1188,906,1,108,1,1,1
0,0,0,0,0,0,0,0,0,8,1,598,359,4,2,0
0,0,0,0,0,0,0,47,25,329,369,615,821,6,11,0
0,0,0,0,0,0,0,1,1,34,44,1,1,1,54,0
0,0,0,0,0,0,1,81,1,190,18,9,1,7,2,0
0,0,0,1,1,1032,1,90,3,1,403,1,88,361,372,1
0,0,0,3,1,1,537,750,1,1,49,1316,50,4,2,0
0,0,0,0,0,0,141,178,1,1,864,1,224,10,914,0
0,0,0,0,0,0,0,0,0,10,1,390,26,1000,5,0
0,0,0,0,0,0,1,398,1,975,1,56,806,1326,170,1
0,0,0,0,0,0,0,0,8,1,1,821,1,4,2,1
0,0,0,0,0,0,0,0,0,6,1,1,1,1,5,0
0,0,0,0,0,0,0,625,1,1,143,1,18,6,11,0
0,0,0,0,0,0,1,70,1,1,1,1,189,46,2,0
0,0,0,0,0,0,0,0,0,9,1,1,1,4,2,0
0,0,0,0,0,0,0,0,1,388,1,51,694,1,2,0
0,0,0,0,0,0,51,39,840,72,1,1,758,26,1,1
0,0,0,0,0,0,0,72,880,970,1,1,1,414,2,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0
0,0,0,0,0,0,608,1049,80,352,957,1050,77,95,45,1
0,0,0,0,0,1,1311,1399,1,1,967,417,1,1,1,1
0,0,0,0,0,0,0,9,179,39,1,1,1,7,2,0
0,0,0,0,0,0,0,0,0,6,1,1,85,1,5,0
0,0,0,0,0,0,0,1,813,1,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,47,1,59,1
73,428,272,498,100,412,1242,136,75,759,313,152,1,429,1,1
0,0,0,0,1,1,1,1,1,317,731,1,24,38,1,1
0,0,0,0,0,1,86,25,1,1,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,1,260,1,1294,1,1
0,0,0,0,0,9,1,1,1,1,1,1,1,210,2,0
0,0,0,0,0,0,0,505,1,818,39,260,1,107,758,1
0,0,0,0,0,0,0,6,583,1,300,1,3,645,5,0
0,0,0,0,0,0,118,392,1,663,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,1,976,1,976,544,1
0,0,0,0,0,58,1,616,1,1,574,3,1,1258,2,0
0,0,0,0,0,0,0,0,1,1,1290,1,23,117,1,0
0,0,0,0,8,344,1,558,1,461,1,1,494,4,2,0
0,0,0,0,0,0,0,0,0,0,1122,811,220,149,30,1
0,0,0,0,0,0,0,0,0,0,1,1,1,33,1,1
0,0,0,0,0,0,0,0,0,67,52,1,1,7,2,0
0,0,0,0,0,0,0,0,943,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,592,1,1,2,0
0,0,0,0,0,0,0,0,0,306,1175,3,15,157,173,1
0,0,0,0,0,0,0,105,1,14,559,1,1,483,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,822,1,1,1,1,1
0,0,264,19,1,1,439,1,1,1,1,1,42,1,2,0
0,0,0,0,0,0,0,6,583,1316,1176,1,26,1,5,0
0,0,1,491,1081,1,22,1,40,1,1081,1,81,2,16,0
0,0,0,0,0,0,0,0,0,0,0,37,843,1,1,1
0,0,0,0,0,1,1,1,178,487,84,1039,1,1,43,0
1,71,120,869,241,1,294,400,878,1,1,294,141,1,936,1
0,0,0,0,0,593,855,1,728,191,1410,294,174,1,863,1
0,0,0,0,0,0,0,0,1,1,234,1,1,268,137,1
0,0,110,325,145,1318,847,1,696,1,150,416,15,48,64,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,317,166,564,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,449,193,385,829,45,1
0,0,0,501,1,210,20,19,408,1,1,1,1,50,5,0
0,0,0,0,1225,422,1,1,1,1,1,235,318,1,1,1
0,0,0,264,1423,1,1,439,1,1,1,1,1,2,16,0
0,0,0,0,0,0,0,0,6,344,1,262,478,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,316,1,98,1
0,0,0,0,0,0,0,0,638,1,1,1,1,1,2,0
0,0,0,0,0,0,0,0,1,577,90,1,1,1,527,1
0,0,0,0,0,0,0,0,0,1,23,1,1,1,1,0
0,0,0,0,0,0,0,0,1,503,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,186,1,1,664,1399,1
0,0,0,0,0,0,8,179,632,153,336,874,1,4,2,0
1,1,1,108,1,664,1,569,33,1,1,37,33,1,1,1
0,0,0,0,0,699,1,1,1,1,1,1,1,7,2,0
0,0,0,0,0,0,0,6,37,3,52,1,1,1,5,0
0,0,97,230,121,237,168,604,69,1455,1012,1,805,48,64,1
0,0,0,202,610,193,385,641,71,984,1291,90,1292,1293,98,1
0,0,0,0,0,0,0,0,73,201,1461,1,1,1461,1,1
0,0,0,0,0,0,0,8,1,305,1,1,1,4,2,0
0,0,0,0,0,1099,1,1,959,1,1,571,1,571,448,1
0,0,0,0,0,17,282,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,21,1053,1,1261,1,346,959,527,1
0,0,0,0,0,0,0,0,0,0,77,1,846,1,192,1
71,166,3,564,1,1,111,1,1,656,1,1,1,818,2,0
0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,0
0,0,0,0,0,0,58,1,22,1,17,51,42,1,2,0
0,0,0,0,0,0,0,1,243,1409,735,3,337,1,1,1
0,0,0,0,0,0,1247,1140,1,357,477,1,24,187,553,1
0,0,0,0,0,1,1,1,615,969,181,209,190,1,43,1
0,0,0,0,0,0,0,0,1209,1432,687,737,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,154,0
0,0,875,542,522,142,573,77,602,21,161,297,220,149,30,1
0,0,0,0,0,0,60,1,691,688,1,1,1,1,1,1
0,0,0,0,0,0,1,107,1052,21,425,1,887,84,1,1
0,0,0,0,0,0,1131,1,445,1,13,162,763,1,1,0
0,0,0,0,0,0,0,0,0,130,1,1,498,36,1,0
0,0,118,76,1,1,1,1,1,1,22,550,171,1,2,0
0,0,0,0,0,0,0,0,10,344,1,1,136,1,5,0
0,0,0,0,0,0,0,0,0,67,1,414,1,268,137,0
0,0,0,0,0,1,1093,354,809,635,23,1,777,46,2,0
0,0,0,0,0,0,0,6,451,1,1,225,63,1,5,0
0,0,0,0,0,0,1,1,1,756,65,1,1,1,1,1
0,0,0,0,0,0,0,0,0,83,722,1,1,1,5,0
0,0,0,0,0,0,0,175,288,1,298,1,1,12,993,1
0,0,0,0,0,0,0,695,1,59,1,475,14,7,2,0
0,0,0,0,0,9,1083,177,98,1,1,1,190,4,2,0
0,0,0,0,0,0,0,0,0,0,20,597,1,1,1,1
0,0,0,0,0,0,0,0,0,17,1,1,1,1,342,0
0,0,0,0,0,0,0,0,1,676,1,422,42,1,1,0
0,0,0,0,0,0,0,0,0,0,61,536,201,1,1,1
0,0,0,26,1,3,1,1,263,1,990,1,1,472,1437,1
0,0,0,0,0,0,0,0,0,0,1,845,1,1,1,0
0,0,0,0,0,0,0,473,556,1,644,693,1106,1,33,1
0,0,0,0,0,0,0,0,0,0,0,395,291,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,320,0
0,0,0,0,0,0,0,0,0,0,0,12,1040,12,1,1
0,0,0,1,314,28,171,774,1,690,523,1,155,275,2,0
0,0,0,0,83,299,1,1,1,236,1,65,1,1,5,0
0,1422,1,1421,1,20,391,739,55,1,1110,1,68,15,33,1
0,0,0,0,0,0,0,1,1287,327,1,102,907,82,1,1
0,0,0,0,150,121,237,32,223,570,318,188,899,585,93,1
0,0,0,0,0,0,1,1,710,1,49,1,1,1,2,0
0,0,0,0,0,0,0,1,1001,568,27,1,1,335,2,1
0,0,0,0,0,0,1,1,1,62,1,247,134,7,2,0
0,0,0,0,0,0,0,6,47,1,3,1,1,483,5,0
0,0,0,0,0,0,78,53,1252,162,734,1,1,1,251,1
377,378,1417,1418,1,3,353,1,1090,1,1419,395,587,35,680,1
0,0,0,0,0,0,0,0,0,0,1,299,1,1,26,1
0,0,0,0,0,0,0,1,1,1,1,176,1,1,123,0
0,0,0,0,0,0,0,1,1,1,114,20,19,549,16,0
0,0,0,0,0,0,0,6,1,1,598,1,1,645,5,0
0,0,0,0,0,0,0,21,1068,148,211,651,367,187,553,1
0,0,0,0,0,1305,1,226,223,1,27,1,53,1,402,1
0,0,0,0,0,0,0,886,1,44,858,1,363,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,567,36,60,674,1245,762,1,413,402,1
0,0,0,0,0,0,0,6,1,201,387,11,3,1,5,0
0,0,0,0,0,0,963,65,165,813,1171,789,390,1,1,1
0,0,0,0,0,0,0,0,0,105,308,723,3,1,13,0
377,378,1417,1418,1,3,353,1,1090,1,1419,395,587,35,680,1
0,0,0,0,0,0,0,0,0,0,652,1,1,22,1,1
0,0,0,0,0,0,8,312,1,22,1,1,1,4,2,0
0,0,0,0,0,1412,1093,354,809,23,1,777,1,93,298,0
0,0,0,0,1,1,232,388,1,1,65,475,11,7,2,0
0,0,0,0,0,0,0,0,0,6,1,1,1,1,5,0
0,0,0,0,0,0,0,0,0,0,41,1,1283,1,1,1
0,0,0,0,0,1,1,1,12,1012,1,1007,1,7,2,0
0,0,0,0,0,0,0,0,1,1,1,676,58,1,1,1
0,0,0,0,0,1,589,1,778,1,1,1,1,7,2,0
0,0,0,0,1,1,104,1,1,1,1,1,930,7,2,0
0,0,0,0,0,0,0,1,1,942,1,192,758,38,33,1
0,0,0,0,0,0,0,0,0,790,1,14,1,4,2,0
0,0,0,0,0,0,141,178,695,1,1,1,387,214,14,0
0,0,0,0,0,0,0,0,1,1,129,1,185,1,2,0
0,0,0,0,0,0,0,58,132,1,1,1,50,114,2,0
0,0,0,0,1095,196,457,733,995,1096,1097,996,997,1098,418,1
0,0,507,112,152,19,454,164,952,578,63,499,347,642,1054,1
0,0,0,0,0,0,0,0,0,977,1,1,1380,1,2,0
0,0,0,0,0,0,0,0,0,184,218,156,139,333,157,1
0,0,0,0,0,836,1,463,1,1,583,1,1,1,633,1
0,0,0,0,0,306,1,244,1150,526,66,489,222,379,311,1
0,0,0,0,0,0,504,3,52,23,117,89,29,660,2,0
0,0,0,0,0,0,97,69,1,1200,1263,1,1,1,1,1
0,0,0,0,0,0,0,6,1,1,36,325,26,1317,5,0
0,0,0,0,0,0,0,0,0,0,1,591,1,1,1,1
0,0,0,0,0,0,0,0,0,1,174,1,1300,986,1,0
0,0,0,0,0,0,0,8,1,1,22,1,1,4,2,0
0,0,0,0,0,0,1,1,1,1,954,1,20,19,1,0
0,0,0,0,0,0,0,6,37,59,1,1,103,1,169,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,670,1
0,0,0,0,0,0,0,0,6,308,1,1,3,1,5,0
0,0,0,0,0,0,0,0,0,0,1,1,144,35,1,1
0,0,0,0,0,1011,1,1,1,1,1,1229,643,38,1,1
0,0,0,0,0,0,1,1,1,194,1,1,1,1,2,0
0,0,0,0,0,0,0,0,0,0,270,1,18,435,11,0
0,0,0,0,0,0,9,1,440,1,13,1,1,4,2,0
1,1219,467,183,490,1,1015,1218,326,1,115,620,1,264,1,1
0,0,0,0,0,0,1,1,1,89,73,28,1,850,204,1
0,0,0,0,0,0,0,10,308,100,1,7,3,1,5,0
0,0,0,0,9,1,161,1,1,325,679,1,13,7,2,0
0,0,0,0,0,1,1,24,1,118,76,1,1,1,2,1
0,0,0,0,0,0,0,6,1,1385,1,52,1,494,5,0
0,0,0,0,0,53,1,200,880,175,288,1,3,1,1,1
0,0,0,0,0,0,0,0,1,942,1,101,874,1,1,1
0,0,0,0,0,0,0,1,1,1,228,240,374,1,187,1
0,0,0,0,0,21,1,573,89,781,1,804,1,220,1,1
0,0,0,0,0,0,0,8,71,984,221,1,1,4,2,1
0,0,0,0,0,0,647,101,891,1,795,1,18,6,14,0
0,0,0,0,0,0,0,163,17,965,1,1,1,1,1,1
0,0,0,9,78,1320,1,1,440,1,1,3,1,4,2,0
0,0,0,0,0,0,1,1,99,343,20,19,1,1,1,0
